TransactionID,CustomerName,PhoneNumber,City,CardNumber,TransactionDate,Amount,Merchant,Category,IsFraud
3019,Hritik Parikh,8455545623,Coimbatore,4659053497574454,2024-04-03 06:14:21,17822.14,Zomato,Food & Dining,0
3020,Maanav Sodhi,+917202945546,Malegaon,4914018643571614,2024-09-13 23:20:57,26199.83,Big Bazaar,Groceries,0
3021,Meera Bhavsar,2694465517,Chittoor,4142448394175725,2024-05-27 08:00:58,29302.63,Big Bazaar,Utilities,0
3022,Lajita Hora,06828742594,Nangloi Jat,4342382389256588,2024-06-10 14:16:31,49688.41,Swiggy,Food & Dining,0
3023,Neel Subramanian,+918724886359,Bokaro,4591815808499477,2024-08-16 21:51:20,34132.69,Myntra,Transport,0
3024,Tejas Singh,08824091941,Ujjain,4693375361432693,2024-12-18 23:19:08,48427.67,Tata Cliq,Entertainment,0
3025,Yamini Dyal,+917449459867,Chapra,4470348993192646,2024-10-29 22:36:52,38693.11,Myntra,Transport,0
3026,Unni Choudhary,2290944675,Morbi,4112196187200103,2024-04-26 20:28:39,1669.26,Flipkart,Utilities,0
3027,Damini Oak,+916761461177,Aurangabad,4046122471411678,2024-05-23 00:09:06,9402.63,Big Bazaar,Travel,0
3028,Mitesh Shankar,+916741304504,Nizamabad,4939110989839738,2024-10-10 19:56:01,18676.91,Swiggy,Recharge & Bills,0
3029,Ishwar Bhalla,01835549694,Bhind,4243837390071367,2024-11-29 01:23:48,16186.37,Flipkart,Food & Dining,0
3030,Kamya Sha,+912789292147,Bikaner,4079235955107255,2024-12-05 12:28:41,494.13,Swiggy,Travel,0
3031,Jagdish Sawhney,09265993878,Karaikudi,4898992428031087,2024-06-24 09:18:26,32429.28,Flipkart,Clothing,0
3032,Deepa Sampath,+915808057916,Patiala,4818896672718504,2024-11-17 20:31:13,15383.15,Paytm Mall,Utilities,0
3033,Robert Wable,6503066655,Sonipat,4829811862438018,2024-04-09 13:27:31,1185.32,Snapdeal,Travel,0
3034,Kalpit Peri,1602237799,Nagercoil,4842381490066634,2024-12-22 05:02:44,34755.47,Swiggy,Travel,0
3035,Advay Pathak,8592775130,Shivpuri,4549522249867949,2024-05-05 14:12:31,12703.48,Zomato,Recharge & Bills,0
3036,Mitali Koshy,05066654079,New Delhi,4297291402268089,2024-04-20 10:36:57,33959.94,Myntra,Groceries,0
3037,Triveni Kala,+911684456552,Navi Mumbai,4057113272356622,2024-11-04 13:05:34,43883.89,Tata Cliq,Electronics,0
3038,Vasana Sinha,01910164608,Siwan,4320573719402076,2024-04-16 20:07:03,38726.22,Snapdeal,Health & Wellness,0
3039,Wakeeta Khanna,+910229308485,Hubli–Dharwad,4192726575529326,2024-09-10 11:58:28,8284.9,Big Bazaar,Entertainment,0
3040,Yashvi Kant,+915244853172,Begusarai,4608862164942022,2024-08-24 07:45:45,48265.26,Tata Cliq,Transport,0
3041,Ishaan Savant,+915443961890,Bongaigaon,4155671920124842,2025-01-29 12:55:41,28442.61,Big Bazaar,Clothing,0
3042,Rishi Grover,+915853748580,Loni,4152349937269958,2024-04-11 20:28:14,39449.61,Amazon India,Electronics,0
3043,Praneel Bajwa,+918091257378,Jamshedpur,4764233693909140,2024-12-10 11:25:22,38314.57,Zomato,Travel,0
3044,Kashish Jain,03535650267,Ratlam,4567338066525677,2024-03-11 12:53:26,23083.33,Big Bazaar,Transport,0
3045,Vasatika Bhatia,7980418656,Kollam,4455740449927113,2024-03-21 19:49:42,15133.99,Flipkart,Clothing,0
3046,Ishani Rajagopal,+916040245171,Jehanabad,4648800125390537,2024-05-16 00:56:59,10245.77,Flipkart,Transport,0
3047,Jeremiah Grover,05349587567,Aizawl,4528315338960104,2024-07-28 00:37:59,27811.88,Zomato,Groceries,0
3048,Jeremiah Dass,05711418734,Sirsa,4632250324677813,2024-09-14 14:41:38,17301.12,Paytm Mall,Utilities,0
3049,Guneet Chowdhury,+914230818372,Allahabad,4842659798436207,2024-03-31 06:15:20,34969.11,Paytm Mall,Health & Wellness,0
3050,Tristan Saran,9691787001,Shimoga,4463178902367396,2025-01-20 07:31:20,35340.58,Flipkart,Health & Wellness,0
3051,Neha Loyal,+910359018181,Kozhikode,4388322197402821,2024-06-07 05:39:21,38175.91,Big Bazaar,Health & Wellness,0
3052,Falguni Koshy,6654552180,Adoni,4050253812044697,2024-08-21 09:28:41,44911.26,Swiggy,Recharge & Bills,0
3053,Maya Bal,1099845276,Mahbubnagar,4448634871832950,2025-01-10 07:58:09,3675.67,Paytm Mall,Recharge & Bills,1
3054,Aarna Vala,+914853968318,Gudivada,4242743418424359,2024-12-09 16:01:58,44290.85,Big Bazaar,Transport,0
3055,Janani Raj,+919080634258,Mahbubnagar,4493473725773068,2024-06-02 19:36:09,17058.56,Amazon India,Recharge & Bills,0
3056,Laksh Mital,05372420092,Medininagar,4726257622978246,2024-09-19 14:38:10,19969.22,Flipkart,Transport,0
3057,Manbir Sharaf,3562559165,Nellore,4280707718815858,2024-10-01 11:21:25,9479.73,Reliance Digital,Entertainment,0
3058,Hemang Bahl,+918013805206,Mau,4967097389391128,2025-01-11 06:01:45,17045.37,Big Bazaar,Health & Wellness,0
3059,Tanvi Mandal,07227643911,Bokaro,4243440489021771,2024-05-11 22:08:03,15623.49,Paytm Mall,Groceries,0
3060,Rushil Vyas,7872619697,Silchar,4837519828704858,2024-10-22 14:13:14,47755.35,Big Bazaar,Clothing,0
3061,Sara Chander,01710276309,Gorakhpur,4754118476297494,2025-01-23 16:23:33,25915.69,Flipkart,Travel,0
3062,Bimala Rout,06654209866,Anantapuram,4730452319134377,2024-07-04 05:51:09,17379.71,Flipkart,Health & Wellness,0
3063,Baljiwan Chana,07443619353,Anand,4070731814421027,2024-11-20 14:00:38,710.0,Zomato,Clothing,0
3064,Nandini Gour,4702177025,Bongaigaon,4406858893813520,2025-01-12 19:01:03,19261.12,Paytm Mall,Groceries,0
3065,Yashica Edwin,5174914559,Raurkela Industrial Township,4697791099220893,2024-08-04 15:30:38,48000.06,Swiggy,Health & Wellness,0
3066,Diya Khurana,02459125368,Motihari,4460581195236132,2024-09-11 05:32:38,15217.43,Myntra,Electronics,0
3067,Janya Majumdar,+916351609841,Bharatpur,4433114593920778,2024-03-28 12:23:31,40140.68,Paytm Mall,Utilities,0
3068,Anita Bhardwaj,06673904907,Farrukhabad,4830386065512817,2024-04-24 11:42:08,23730.01,Zomato,Utilities,0
3069,Bhavani Bhalla,03834661174,Ambattur,4361606302583660,2025-01-05 11:14:44,5672.44,Big Bazaar,Health & Wellness,0
3070,Kavya Rai,+918007937622,Bhilai,4679897644331259,2024-06-19 13:52:44,19235.24,Flipkart,Clothing,1
3071,Eshana Agrawal,+910672382781,Vijayanagaram,4198102507853735,2024-12-06 07:33:40,47415.24,Snapdeal,Entertainment,0
3072,Rohan Toor,+912946576024,Warangal,4767149838648871,2024-09-22 16:45:46,40660.47,Paytm Mall,Health & Wellness,1
3073,Dakshesh Barman,+913028783320,Bahraich,4690259681664016,2024-09-09 14:22:20,14157.53,Flipkart,Travel,0
3074,Hema Gandhi,02843863222,Ongole,4467031286913218,2024-06-21 03:17:26,2598.67,Snapdeal,Food & Dining,0
3075,Amara Datta,8797053268,Vijayanagaram,4507578047994129,2024-12-30 22:28:48,16939.34,Myntra,Groceries,0
3076,Abha Setty,1195266533,Katni,4901686181476225,2024-05-08 17:17:22,9018.54,Zomato,Health & Wellness,1
3077,Vedhika Dash,5516877001,Bongaigaon,4739544755682546,2024-05-04 13:45:14,16299.16,Amazon India,Recharge & Bills,0
3078,Edhitha Yogi,03422253861,Raiganj,4564803567611568,2024-06-22 23:40:40,36622.03,Tata Cliq,Health & Wellness,0
3079,Kai Krishna,9713738872,Ranchi,4143090206818362,2024-10-24 18:07:00,4293.94,Flipkart,Clothing,0
3080,Fariq Kata,09724174226,Nizamabad,4243240504911380,2024-03-22 21:50:39,31682.71,Swiggy,Entertainment,0
3081,Pushti Ranganathan,+912759348755,Anantapur,4101021133407813,2024-06-15 03:36:18,22955.74,Snapdeal,Transport,0
3082,Advika Dugal,+914417539677,Muzaffarnagar,4978799632386642,2024-05-10 05:35:37,45188.67,Tata Cliq,Recharge & Bills,0
3083,Kala Rege,00770214745,Visakhapatnam,4210273581079028,2024-06-26 09:40:26,3919.15,Zomato,Groceries,0
3084,Raghav Chahal,00678367606,Saharsa,4482347993184575,2024-07-08 09:28:44,48844.48,Flipkart,Health & Wellness,0
3085,Timothy Bhatnagar,07040492224,Junagadh,4992863082539001,2024-07-18 19:25:43,36297.41,Zomato,Entertainment,0
3086,Aayush Jani,+911375878077,Raiganj,4606406462788661,2024-05-21 15:22:35,1216.94,Myntra,Electronics,0
3087,Teerth Tiwari,6113955434,Anantapur,4583131297855298,2024-08-17 13:38:07,21728.42,Flipkart,Transport,0
3088,Tanmayi Kar,00511035358,Srikakulam,4162558081786975,2024-09-05 17:57:55,49746.43,Snapdeal,Utilities,0
3089,Xavier Hora,1665937350,Patna,4258000963180097,2024-09-26 21:37:02,39706.8,Amazon India,Food & Dining,0
3090,Arunima Das,9234822247,Karnal,4800619587301921,2025-01-19 00:57:29,10838.94,Swiggy,Entertainment,0
3091,Gaurav Rout,9021386861,Tinsukia,4151528548959872,2024-12-11 15:32:02,38937.62,Myntra,Utilities,0
3092,Widisha Mane,01981644337,Nagpur,4949752712904244,2024-03-11 00:25:44,30270.67,Big Bazaar,Entertainment,0
3093,Chatresh Ramakrishnan,+913147673009,Machilipatnam,4090629913904107,2024-11-10 00:35:30,20418.42,Amazon India,Health & Wellness,0
3094,Faras Manne,02362190361,Thanjavur,4619158530896746,2024-08-03 09:24:44,13810.96,Paytm Mall,Recharge & Bills,0
3095,Eta Ramachandran,+916353522774,Shivpuri,4384412632623760,2024-05-23 01:26:49,31779.35,Flipkart,Transport,0
3096,Sneha Sankar,02493273848,Gurgaon,4660965459254493,2024-07-13 14:14:20,35479.52,Reliance Digital,Electronics,0
3097,Simon Chakraborty,9728580208,Nashik,4005948270690875,2024-11-13 00:14:22,36435.38,Snapdeal,Travel,0
3098,Hiral Virk,+914393988186,Nandyal,4460288368578601,2024-12-10 22:35:20,31775.16,Zomato,Utilities,0
3099,Naksh Sharaf,3980998895,Nangloi Jat,4044643077207808,2025-02-22 22:33:59,46500.65,Amazon India,Food & Dining,0
3100,Yochana Sanghvi,+910542518868,Etawah,4476930451058379,2024-10-04 05:33:49,17383.68,Paytm Mall,Clothing,0
3101,Tanish Narayan,+912652879059,Korba,4077884399509188,2024-04-04 10:09:49,37154.3,Reliance Digital,Utilities,0
3102,Harish Bahri,+913169962139,Thiruvananthapuram,4777810881305754,2025-02-07 10:40:07,33682.0,Myntra,Health & Wellness,1
3103,Aditya Sandal,05338452479,Aligarh,4651424329429282,2024-11-27 17:52:09,42629.35,Flipkart,Travel,0
3104,Jason Dugar,+915487897087,Kharagpur,4357188285332312,2024-10-27 10:33:16,17330.43,Reliance Digital,Utilities,0
3105,Qabil Bobal,+911508248611,Vijayawada,4409061435631081,2024-05-02 22:58:48,14661.97,Zomato,Travel,0
3106,Hemangini Shan,5767163447,Phusro,4355578841457474,2024-06-06 10:04:19,1575.27,Snapdeal,Recharge & Bills,0
3107,Wishi Madan,7131439692,Guwahati,4331197575304536,2024-09-01 16:50:51,17646.16,Swiggy,Health & Wellness,0
3108,Dalaja Das,01745011595,Madurai,4827930750475700,2025-01-01 16:24:00,1268.08,Myntra,Utilities,0
3109,Ronith Shere,02108974854,Varanasi,4719751644785893,2024-06-30 06:11:13,49485.04,Swiggy,Utilities,0
3110,Utkarsh Agrawal,5626239241,Hubli–Dharwad,4813951904771865,2024-11-30 20:33:37,30395.37,Flipkart,Electronics,0
3111,Jacob Venkatesh,5081648773,Kishanganj,4401749713641255,2024-12-17 16:26:50,10644.13,Flipkart,Recharge & Bills,0
3112,Falguni Seth,+917377157872,Delhi,4517938525274709,2024-06-21 11:41:25,43258.18,Swiggy,Utilities,0
3113,Dhriti Kata,+915878870221,Bilaspur,4089819209382968,2024-05-24 05:25:48,37588.92,Swiggy,Recharge & Bills,0
3114,Vansha Maharaj,+913991454228,Bilaspur,4641616694594839,2024-12-23 17:40:50,38547.93,Flipkart,Food & Dining,0
3115,Zansi Datta,+916622416567,Danapur,4476296117139601,2025-02-21 19:35:23,26672.17,Reliance Digital,Health & Wellness,0
3116,Samuel Kapoor,3312467677,Bahraich,4805610621756266,2024-10-23 12:21:38,23249.31,Paytm Mall,Clothing,0
3117,Shivansh Deep,+911249543299,Maheshtala,4084384851596980,2025-02-15 13:51:50,8963.57,Myntra,Groceries,0
3118,Saumya Subramaniam,3404665046,Kottayam,4536144380515891,2024-07-10 19:40:28,16769.34,Paytm Mall,Clothing,0
3119,Guneet Sawhney,06746620356,Ghaziabad,4823266808663151,2024-05-05 01:33:30,5006.32,Snapdeal,Health & Wellness,0
3120,Nilima Deol,07897616829,Kishanganj,4469789550047967,2025-02-04 03:40:01,20573.66,Amazon India,Recharge & Bills,0
3121,Yasti Radhakrishnan,0226347141,Muzaffarpur,4928108717682159,2024-08-05 03:41:27,30524.33,Tata Cliq,Electronics,0
3122,Tara Babu,8701450658,Anantapuram,4317762601835783,2024-06-19 14:38:32,36634.18,Amazon India,Food & Dining,0
3123,Tanvi Aurora,9190798451,Shimoga,4957555266664158,2025-02-06 07:38:10,8406.3,Paytm Mall,Electronics,0
3124,Garima Kapadia,+912178415166,Unnao,4881804009563942,2025-01-11 14:16:54,1233.7,Snapdeal,Health & Wellness,0
3125,Charles Hayer,3272751421,Ozhukarai,4963136439621979,2024-07-29 21:06:36,43185.57,Big Bazaar,Travel,0
3126,Lajita Sant,4217000188,Surendranagar Dudhrej,4781689655208624,2024-03-18 19:52:33,43745.04,Big Bazaar,Travel,0
3127,Jeremiah Sami,6044099975,Ghaziabad,4786218081636029,2024-03-07 01:44:04,46077.15,Zomato,Clothing,0
3128,Edhitha Wali,+914108826525,Secunderabad,4185168862043787,2024-09-20 16:49:26,44732.84,Reliance Digital,Recharge & Bills,0
3129,Advay Murty,01798575394,Kollam,4907823944804872,2024-05-25 17:04:48,12327.84,Snapdeal,Travel,0
3130,Oni Ganesh,1672796641,Dhanbad,4315208258029827,2024-07-11 01:28:51,39858.0,Paytm Mall,Utilities,0
3131,Anmol Walia,0537799851,Secunderabad,4283449207310839,2024-11-29 02:50:37,40203.98,Zomato,Clothing,0
3132,Simon Divan,3848195000,Ambarnath,4844540649776892,2024-09-02 23:44:01,36130.11,Flipkart,Groceries,0
3133,Pooja Naik,5523662643,Bidhannagar,4935419893209894,2024-10-21 10:48:25,34132.98,Swiggy,Utilities,0
3134,Unnati Thaman,2931448794,Pali,4578993703872622,2024-12-18 11:43:16,43122.23,Flipkart,Health & Wellness,0
3135,Banjeet Karnik,0988025352,Aizawl,4257260449092529,2025-01-01 16:42:53,44179.52,Tata Cliq,Electronics,0
3136,Janya Atwal,02843044342,Gurgaon,4712449778726851,2024-08-11 00:32:41,30388.15,Tata Cliq,Groceries,0
3137,Xavier Swaminathan,2625945838,Gaya,4522039480533180,2024-07-27 20:13:45,41404.92,Amazon India,Entertainment,0
3138,Hredhaan Mani,+912054880372,Pallavaram,4495795767602443,2024-03-24 01:07:36,41432.56,Amazon India,Food & Dining,0
3139,Rachit Uppal,07554228392,Morbi,4844150568286079,2024-06-10 02:15:46,46376.76,Paytm Mall,Health & Wellness,0
3140,Hemal Raju,+913741112139,Bhiwandi,4081727552589394,2024-07-03 00:35:45,5270.79,Myntra,Recharge & Bills,0
3141,Kai Kibe,9934758437,Delhi,4673749762202158,2024-06-16 20:16:50,5678.01,Big Bazaar,Food & Dining,0
3142,Jagrati Doctor,+910451424696,Nangloi Jat,4780620922751584,2024-11-01 12:15:08,17057.75,Reliance Digital,Travel,0
3143,Devansh Das,+912919742694,Madurai,4099964124956880,2024-11-25 19:25:02,4946.57,Flipkart,Travel,0
3144,Warda Cherian,7180363134,Medininagar,4723466038090131,2025-01-28 00:16:19,24629.69,Reliance Digital,Entertainment,0
3145,Ishwar Maharaj,9815320107,Mirzapur,4190328717185604,2024-07-30 00:37:13,34490.79,Zomato,Travel,0
3146,Zayan Prashad,+916508829031,Suryapet,4831062128891691,2024-06-28 16:42:20,28454.74,Snapdeal,Groceries,0
3147,Zayyan Narang,05381090429,Sikar,4090916666508569,2025-02-09 08:39:41,7486.4,Myntra,Groceries,0
3148,Abeer Dhingra,+914599927466,Vasai-Virar,4851379727545816,2024-06-22 04:15:25,18605.47,Zomato,Entertainment,0
3149,Tanay Anand,+919640821849,Deoghar,4785557605878919,2024-08-27 09:10:54,35820.25,Snapdeal,Entertainment,0
3150,Rayaan Palan,+919609586050,Raichur,4645996318871870,2024-10-21 22:04:06,22049.13,Myntra,Clothing,0
3151,Jagvi Zacharia,8490289104,Moradabad,4479122515753800,2025-02-17 15:56:10,34784.62,Big Bazaar,Recharge & Bills,0
3152,Yuvraj Sarraf,+912608082872,Jorhat,4979293625840400,2024-12-20 15:46:36,19272.91,Reliance Digital,Groceries,0
3153,Zarna Baral,+910489168584,Vijayanagaram,4656654862026369,2024-12-21 17:26:00,29203.2,Big Bazaar,Recharge & Bills,1
3154,Vasudha Tailor,00425199529,Patiala,4116399319733084,2024-08-07 15:04:03,18271.67,Tata Cliq,Utilities,0
3155,Tejas Rana,01585434592,Jamnagar,4695694597414517,2024-09-26 00:55:20,30961.15,Big Bazaar,Food & Dining,0
3156,Unni Kala,03941173717,Karimnagar,4348202463383286,2024-03-27 01:28:34,29398.06,Tata Cliq,Food & Dining,0
3157,Ekansh Bhandari,03607433989,Tadipatri,4586285743311640,2024-08-25 15:09:54,18961.14,Paytm Mall,Clothing,0
3158,Nidra Datta,1593368830,Moradabad,4750433159998878,2024-03-06 19:36:58,24154.42,Paytm Mall,Health & Wellness,1
3159,Onkar Dar,3160887453,Gwalior,4064166813576315,2024-04-17 15:36:14,47352.72,Zomato,Transport,0
3160,Teerth Nagi,08890533255,Sri Ganganagar,4863858477267958,2025-01-28 19:40:27,11293.07,Myntra,Recharge & Bills,0
3161,Chatura Garg,3702402418,Chapra,4488769704220246,2024-06-21 10:17:47,39484.78,Reliance Digital,Food & Dining,0
3162,Alexander Chakrabarti,09885101184,Karimnagar,4859286867149162,2024-10-17 21:45:50,28513.46,Amazon India,Utilities,0
3163,Jeevika Parmar,+911462097591,Fatehpur,4640517958921919,2024-11-04 13:39:28,37094.76,Zomato,Groceries,0
3164,Naksh Varkey,09712157855,Farrukhabad,4640072032258573,2025-02-15 06:22:12,5032.12,Zomato,Utilities,0
3165,Ekbal Shah,06797717593,Bhopal,4804987509421697,2025-02-19 15:00:10,27708.9,Tata Cliq,Utilities,0
3166,Yashvi Sunder,+913911584301,Rajkot,4177894445170306,2024-05-22 02:50:04,48524.82,Amazon India,Travel,0
3167,Bina Kari,8401048807,Agartala,4487422749935243,2024-12-02 15:20:58,12473.8,Myntra,Clothing,0
3168,Laksh Madan,1452999914,Chennai,4192763786282502,2024-11-06 04:30:34,32575.28,Reliance Digital,Transport,0
3169,Harinakshi Radhakrishnan,+914035440600,Rajpur Sonarpur,4406388698475952,2024-04-07 08:35:20,22857.7,Amazon India,Recharge & Bills,0
3170,Jyoti Shroff,03978341270,Jalna,4589748697121064,2024-11-01 14:21:18,13946.08,Reliance Digital,Electronics,0
3171,Sara Kaul,3417205046,Mango,4730711025296576,2024-11-19 23:03:37,6714.19,Myntra,Groceries,0
3172,Yatan Sehgal,+913978503752,Latur,4666271312401320,2024-08-05 11:54:08,12272.64,Snapdeal,Travel,0
3173,Daksha Kale,6591532763,Junagadh,4549920867501933,2024-05-19 11:22:29,26892.99,Amazon India,Food & Dining,0
3174,Timothy Rege,01135888457,Imphal,4142370485513137,2025-02-08 16:41:16,3745.42,Paytm Mall,Electronics,0
3175,Ayush Pathak,+918589308210,Ramgarh,4297599890011187,2024-04-13 07:15:06,23854.19,Flipkart,Utilities,0
3176,Sai Ganesh,8300930633,Vasai-Virar,4087798087456346,2024-09-02 13:51:46,29954.86,Myntra,Recharge & Bills,1
3177,Ishani Bal,1832551213,Nashik,4022274217827713,2025-01-25 06:40:20,21544.81,Flipkart,Travel,0
3178,Veda Mallick,+915914473833,Silchar,4393346226424004,2024-12-23 11:57:38,9820.46,Snapdeal,Travel,0
3179,Advaith Merchant,07100275789,Panvel,4076280995605242,2024-11-05 18:06:12,12662.21,Swiggy,Recharge & Bills,0
3180,Gaurangi Handa,6763072872,Raichur,4781164902483891,2024-08-20 18:46:12,31593.3,Zomato,Utilities,0
3181,Vinaya Mander,02222544639,Thiruvananthapuram,4318291313386074,2024-10-11 07:54:24,14259.41,Myntra,Entertainment,0
3182,Aarna Madan,6794847167,Munger,4669197696330248,2024-04-09 05:27:32,12526.2,Myntra,Utilities,0
3183,Charles Raghavan,4033562640,Jehanabad,4856483098890812,2024-07-09 03:44:15,31333.49,Flipkart,Clothing,0
3184,Chakradev Nair,+916716977819,Pali,4514957228160596,2025-01-24 20:06:43,16028.46,Tata Cliq,Travel,0
3185,Chakradhar Randhawa,01572024190,Kakinada,4314812479560501,2024-11-27 22:09:24,9021.88,Swiggy,Entertainment,0
3186,Odika Ranganathan,04819011707,Vasai-Virar,4263963856905362,2024-05-03 06:21:40,43115.29,Zomato,Utilities,0
3187,Ansh Srivastava,1297258871,Bhavnagar,4764399606752479,2024-11-28 00:37:29,9760.42,Flipkart,Transport,0
3188,Chandani Jhaveri,+915044839173,Lucknow,4875428900567410,2025-01-27 14:40:20,25138.81,Zomato,Utilities,0
3189,Samesh Divan,+915966829273,Karawal Nagar,4578797041574299,2024-10-14 03:43:49,34268.84,Snapdeal,Transport,0
3190,Daksh Sridhar,09937579270,Arrah,4937073485675844,2025-03-02 04:42:39,7814.42,Big Bazaar,Transport,0
3191,Sai Shenoy,+916230248298,Rajpur Sonarpur,4166504344846616,2024-11-05 08:39:45,39311.98,Big Bazaar,Recharge & Bills,0
3192,Jagat Nadig,+912930117968,Jalandhar,4027257522625547,2024-09-26 18:10:33,16351.49,Tata Cliq,Travel,0
3193,Ikbal Nori,03143770143,Kanpur,4508549124866802,2024-11-26 14:44:08,39458.56,Myntra,Transport,0
3194,Christopher Sharaf,00577297533,Bathinda,4463585211017993,2025-01-31 16:48:19,23651.89,Myntra,Food & Dining,0
3195,Vihaan Kara,9472697072,Hyderabad,4573294601288457,2024-05-15 04:09:19,16752.74,Zomato,Food & Dining,0
3196,Hemani Pall,9913546652,Saharsa,4333816975078386,2024-09-24 23:43:01,21322.37,Swiggy,Health & Wellness,1
3197,Reva Sampath,9971468989,Thiruvananthapuram,4533968860102561,2024-11-21 08:10:31,47005.37,Amazon India,Health & Wellness,0
3198,Meghana Datta,9955444792,Chennai,4775405550834846,2024-03-05 13:41:01,40288.0,Paytm Mall,Entertainment,1
3199,Nihal Pingle,08650952563,Dehri,4689812118588530,2025-01-15 22:19:45,35246.51,Reliance Digital,Entertainment,0
3200,Chatresh Kapoor,+912807299447,Eluru,4000381074126000,2025-01-16 02:00:16,18736.41,Zomato,Health & Wellness,0
3201,Aadhya Nayak,5547060780,Bijapur,4269640763863181,2024-08-06 22:11:20,16351.69,Tata Cliq,Transport,0
3202,Gautami Thaker,7314503315,Bhagalpur,4712989979011769,2024-04-29 06:40:00,30916.04,Paytm Mall,Entertainment,0
3203,Charles Amble,1128401723,Bhilwara,4253220812749935,2024-10-21 06:11:55,12232.58,Zomato,Travel,0
3204,Adya Doshi,+918291969880,Gangtok,4779526890826816,2025-01-12 19:31:19,29687.72,Amazon India,Health & Wellness,0
3205,Chanchal Madan,+914782173891,Mirzapur,4981700159197706,2025-01-01 04:53:12,45453.48,Paytm Mall,Transport,0
3206,Maanas Oak,+919242090425,Muzaffarpur,4056420244642851,2024-10-15 23:09:42,30374.57,Swiggy,Groceries,0
3207,Mohini Kant,+912788459305,Junagadh,4991378077224411,2025-02-24 02:19:15,32017.47,Myntra,Utilities,0
3208,Anmol Bassi,6964690164,Durgapur,4585257249259871,2024-08-13 16:07:08,46187.94,Flipkart,Travel,0
